GEOID,kiosks,population,pop_moe,pop_per_kiosk,pois,ct_title,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,variable,geometry
36081046600,0,4631,802,Inf,3,"Census Tract 466, Queens County, New York",36,081,046600,466,Census Tract 466,G5020,S,240535,0,+40.7140095,-073.7851000,B01003_001,"list(list(c(-73.791402, -73.790916, -73.790756, -73.790424, -73.790087, -73.789747, -73.789405, -73.789008, -73.788611, -73.788218, -73.78783, -73.787448, -73.787485, -73.787502, -73.787499, -73.787475, -73.787441, -73.787368, -73.787288, -73.787145, -73.786985, -73.78681, -73.786621, -73.786429, -73.786224, -73.786007, -73.78578, -73.785545, -73.785287, -73.785019, -73.784743, -73.784461, -73.784175, -73.783919, -73.783661, -73.783402, -73.783141, -73.782812, -73.782484, -73.782158, -73.781839, 
-73.781527, -73.781601, -73.781653, -73.781683, -73.781689, -73.78167, -73.781627, -73.781545, -73.781469, -73.78136, -73.781234, -73.780589, -73.781783, -73.782366, -73.782625, -73.783561, -73.784461, -73.785353, -73.785752, -73.78616, -73.786575, -73.786996, -73.787413, -73.787847, -73.788435, -73.788524, -73.78864, -73.788786, -73.788875, -73.788959, -73.789012, -73.788994, -73.78897, -73.788939, -73.788902, -73.78886, -73.788814, -73.788764, -73.78871, -73.788654, -73.788597, -73.788668, -73.788756, 
-73.788859, -73.788972, -73.789089, -73.789206, -73.790507, -73.790649, -73.790789, -73.790924, -73.791049, -73.791162, -73.791259, -73.791339, -73.791402, 40.713021, 40.713164, 40.713206, 40.713279, 40.713339, 40.713385, 40.713418, 40.713435, 40.71347, 40.713523, 40.713593, 40.71368, 40.713819, 40.713962, 40.714107, 40.714251, 40.714391, 40.714527, 40.714655, 40.714835, 40.715008, 40.715171, 40.715325, 40.715472, 40.71561, 40.715737, 40.715854, 40.715958, 40.716065, 40.716159, 40.71624, 40.716305, 
40.716356, 40.716393, 40.716418, 40.716432, 40.716434, 40.716419, 40.716387, 40.716338, 40.716273, 40.716191, 40.716032, 40.715865, 40.715691, 40.715514, 40.715336, 40.715161, 40.714967, 40.71483, 40.71468, 40.714541, 40.713428, 40.71314, 40.713003, 40.712938, 40.712711, 40.712494, 40.712284, 40.712164, 40.71206, 40.711972, 40.711902, 40.711849, 40.711811, 40.711985, 40.71201, 40.712036, 40.712059, 40.712067, 40.712072, 40.712073, 40.712115, 40.712155, 40.712193, 40.712227, 40.712258, 40.712285, 
40.712307, 40.712325, 40.712337, 40.712344, 40.712414, 40.712476, 40.712525, 40.71256, 40.712579, 40.712582, 40.712475, 40.712499, 40.712538, 40.712591, 40.712658, 40.712737, 40.712825, 40.712921, 40.713021)))"
36081046700,0,6202,1099,Inf,5,"Census Tract 467, Queens County, New York",36,081,046700,467,Census Tract 467,G5020,S,141859,0,+40.7454564,-073.8745855,B01003_001,"list(list(c(-73.878242, -73.877683, -73.877211, -73.876746, -73.876282, -73.875827, -73.875362, -73.874896, -73.874442, -73.873978, -73.873513, -73.873303, -73.872774, -73.872373, -73.872325, -73.87222, -73.872155, -73.872068, -73.871964, -73.871946, -73.872384, -73.87284, -73.873305, -73.873771, -73.874226, -73.874685, -73.874658, -73.875671, -73.87676, -73.878479, -73.878242, 40.742397, 40.743061, 40.743661, 40.744265, 40.744869, 40.745461, 40.746066, 40.74667, 40.747262, 40.747865, 40.748468, 
40.748758, 40.748813, 40.748852, 40.748636, 40.748157, 40.747872, 40.747481, 40.746984, 40.746908, 40.746347, 40.745756, 40.745151, 40.744548, 40.743955, 40.743349, 40.743268, 40.74297, 40.742646, 40.742151, 40.742397)))"
36081046800,0,3801,636,Inf,3,"Census Tract 468, Queens County, New York",36,081,046800,468,Census Tract 468,G5020,S,229418,0,+40.7104936,-073.7822789,B01003_001,"list(list(c(-73.785353, -73.784461, -73.783561, -73.782625, -73.782366, -73.781783, -73.780589, -73.780151, -73.779855, -73.779455, -73.779048, -73.779683, -73.780359, -73.780554, -73.78145, -73.781848, -73.782136, -73.78237, -73.782772, -73.782952, -73.783305, -73.783817, -73.78429, -73.785037, -73.785305, -73.78441, -73.784456, -73.784721, -73.785029, -73.785353, 40.712284, 40.712494, 40.712711, 40.712938, 40.713003, 40.71314, 40.713428, 40.712083, 40.711178, 40.709949, 40.70871, 40.708596, 40.708464, 
40.708426, 40.708252, 40.708175, 40.70812, 40.708076, 40.708, 40.707982, 40.707946, 40.70793, 40.707931, 40.709502, 40.710063, 40.710277, 40.710373, 40.710922, 40.711571, 40.712284)))"
36081047000,0,3637,673,Inf,2,"Census Tract 470, Queens County, New York",36,081,047000,470,Census Tract 470,G5020,S,229322,0,+40.7112968,-073.7772983,B01003_001,"list(list(c(-73.780589, -73.779726, -73.779651, -73.77887, -73.778001, -73.777306, -73.777123, -73.776857, -73.776158, -73.775374, -73.7745, -73.773139, -73.774028, -73.774892, -73.776055, -73.777196, -73.777271, -73.777443, -73.778165, -73.778676, -73.779048, -73.779455, -73.779855, -73.780151, -73.780589, 40.713428, 40.713636, 40.713654, 40.713849, 40.714051, 40.714209, 40.714262, 40.713873, 40.712847, 40.711678, 40.711946, 40.709923, 40.709672, 40.709419, 40.709105, 40.708937, 40.70893, 40.708914, 
40.708854, 40.708779, 40.70871, 40.709949, 40.711178, 40.712083, 40.713428)))"
36081047100,1,4486,724,4486,3,"Census Tract 471, Queens County, New York",36,081,047100,471,Census Tract 471,G5020,S,158097,0,+40.7409850,-073.8765640,B01003_001,"list(list(c(-73.880278, -73.879175, -73.87886, -73.878479, -73.87676, -73.875671, -73.874658, -73.874505, -73.873997, -73.873485, -73.875019, -73.874796, -73.874361, -73.874103, -73.876478, -73.877431, -73.877918, -73.878487, -73.878632, -73.879107, -73.87932, -73.879991, -73.880157, -73.880237, -73.880278, 40.741297, 40.741625, 40.741746, 40.742151, 40.742646, 40.74297, 40.743268, 40.743311, 40.742892, 40.742501, 40.741494, 40.741288, 40.74016, 40.739488, 40.738904, 40.738601, 40.739395, 40.739934, 
40.74006, 40.740445, 40.740602, 40.74107, 40.741157, 40.741199, 40.741297)))"
36081047200,0,3945,590,Inf,1,"Census Tract 472, Queens County, New York",36,081,047200,472,Census Tract 472,G5020,S,520870,0,+40.7176257,-073.7789434,B01003_001,"list(list(c(-73.785014, -73.78499, -73.781992, -73.780932, -73.780735, -73.780361, -73.779992, -73.779135, -73.778587, -73.777921, -73.777385, -73.777252, -73.77718, -73.776859, -73.776801, -73.776737, -73.776208, -73.775511, -73.775197, -73.774906, -73.774248, -73.773922, -73.773571, -73.774442, -73.775299, -73.775715, -73.776186, -73.776675, -73.777123, -73.777306, -73.778001, -73.77887, -73.779651, -73.779726, -73.780589, -73.781234, -73.78136, -73.781469, -73.781545, -73.781627, -73.78167, -73.781689, 
-73.781683, -73.781653, -73.781601, -73.781527, -73.781839, -73.782158, -73.782484, -73.782812, -73.783141, -73.783465, -73.783798, -73.783936, -73.78406, -73.78417, -73.784265, -73.784346, -73.785053, -73.785014, 40.719822, 40.719972, 40.720174, 40.720377, 40.720435, 40.720527, 40.72071, 40.721135, 40.721488, 40.721998, 40.722442, 40.722304, 40.722228, 40.721832, 40.72176, 40.721629, 40.720537, 40.719094, 40.718461, 40.717838, 40.716517, 40.715806, 40.71512, 40.714905, 40.714696, 40.714598, 40.714486, 
40.714368, 40.714262, 40.714209, 40.714051, 40.713849, 40.713654, 40.713636, 40.713428, 40.714541, 40.71468, 40.71483, 40.714967, 40.715161, 40.715336, 40.715514, 40.715691, 40.715865, 40.716032, 40.716191, 40.716273, 40.716338, 40.716387, 40.716419, 40.716434, 40.717117, 40.717918, 40.718264, 40.718613, 40.718965, 40.71932, 40.719676, 40.719584, 40.719822)))"
36081047300,0,4383,628,Inf,7,"Census Tract 473, Queens County, New York",36,081,047300,473,Census Tract 473,G5020,S,198491,0,+40.7372204,-073.8762312,B01003_001,"list(list(c(-73.882873, -73.881785, -73.88129, -73.879649, -73.87955, -73.879452, -73.879357, -73.879271, -73.878235, -73.877431, -73.876478, -73.874103, -73.873835, -73.873567, -73.873297, -73.873037, -73.872772, -73.872656, -73.874351, -73.874421, -73.874718, -73.87477, -73.875532, -73.876195, -73.876934, -73.877838, -73.878432, -73.879427, -73.880354, -73.881584, -73.882272, -73.882873, 40.737611, 40.737807, 40.737895, 40.73819, 40.738187, 40.738198, 40.738222, 40.738258, 40.738445, 40.738601, 
40.738904, 40.739488, 40.738803, 40.738117, 40.737434, 40.736748, 40.736046, 40.735743, 40.734966, 40.734909, 40.734667, 40.734628, 40.735037, 40.7355, 40.736033, 40.736586, 40.736765, 40.736955, 40.737135, 40.737379, 40.73751, 40.737611)))"
36081047500,9,5178,660,575.3333333333334,7,"Census Tract 475, Queens County, New York",36,081,047500,475,Census Tract 475,G5020,S,281982,0,+40.7336372,-073.8756505,B01003_001,"list(list(c(-73.880515, -73.880354, -73.879427, -73.878432, -73.877838, -73.876934, -73.876195, -73.875532, -73.87477, -73.874132, -73.873788, -73.87194, -73.87048, -73.870135, -73.869895, -73.869037, -73.869311, -73.869732, -73.871211, -73.872075, -73.873166, -73.873898, -73.874164, -73.874996, -73.875237, -73.875426, -73.875588, -73.875825, -73.876782, -73.877506, -73.877399, -73.87746, -73.877557, -73.878247, -73.878323, -73.878225, -73.877083, -73.87772, -73.878349, -73.878954, -73.879554, -73.880159, 
-73.880659, -73.880515, 40.735752, 40.737135, 40.736955, 40.736765, 40.736586, 40.736033, 40.7355, 40.735037, 40.734628, 40.734377, 40.734255, 40.733717, 40.733294, 40.7332, 40.733128, 40.732849, 40.732757, 40.732598, 40.732096, 40.731802, 40.731426, 40.731212, 40.731043, 40.730788, 40.730724, 40.730796, 40.730859, 40.730947, 40.731304, 40.731607, 40.731686, 40.73171, 40.73174, 40.731996, 40.732048, 40.732102, 40.732909, 40.733417, 40.733906, 40.73438, 40.734854, 40.735327, 40.735715, 40.735752)))"
36081004500,1,3145,437,3145,4,"Census Tract 45, Queens County, New York",36,081,004500,45,Census Tract 45,G5020,S,220374,0,+40.7645328,-073.9337656,B01003_001,"list(list(c(-73.93859, -73.938361, -73.937093, -73.936184, -73.935949, -73.934935, -73.933627, -73.932252, -73.931692, -73.930365, -73.930867, -73.93135, -73.931226, -73.930467, -73.930004, -73.929454, -73.930548, -73.930947, -73.931456, -73.93158, -73.932227, -73.932672, -73.933125, -73.933981, -73.935414, -73.936256, -73.937005, -73.936005, -73.93682, -73.937635, -73.938461, -73.93859, 40.766817, 40.766911, 40.76736, 40.767692, 40.767578, 40.767013, 40.766292, 40.765534, 40.765224, 40.764491, 40.763874, 
40.763275, 40.763216, 40.762852, 40.76263, 40.762366, 40.761223, 40.761409, 40.761648, 40.761706, 40.762008, 40.762215, 40.762426, 40.762826, 40.763497, 40.763894, 40.76424, 40.765885, 40.766183, 40.766475, 40.766768, 40.766817)))"
36081004700,0,3932,674,Inf,23,"Census Tract 47, Queens County, New York",36,081,004700,47,Census Tract 47,G5020,S,179250,0,+40.7602879,-073.9331578,B01003_001,"list(list(c(-73.936791, -73.935387, -73.933981, -73.933125, -73.932672, -73.932227, -73.93158, -73.931456, -73.930947, -73.930548, -73.929651, -73.9309, -73.932152, -73.933353, -73.93425, -73.93506, -73.935882, -73.936791, 40.759883, 40.761355, 40.762826, 40.762426, 40.762215, 40.762008, 40.761706, 40.761648, 40.761409, 40.761223, 40.760798, 40.759253, 40.75771, 40.758274, 40.758695, 40.759071, 40.759457, 40.759883)))"
36081005000,0,0,13,NA,3,"Census Tract 50, Queens County, New York",36,081,005000,50,Census Tract 50,G5020,S,152728,0,+40.6776791,-073.8548940,B01003_001,"list(list(c(-73.857566, -73.857363, -73.857241, -73.857175, -73.857112, -73.856899, -73.856801, -73.85507, -73.854393, -73.853924, -73.853257, -73.852985, -73.852851, -73.852726, -73.852602, -73.852466, -73.852482, -73.853213, -73.853614, -73.854108, -73.854375, -73.854596, -73.855078, -73.855551, -73.856871, -73.857482, -73.857669, -73.857566, 40.67877, 40.678859, 40.678925, 40.678971, 40.679047, 40.679385, 40.67951, 40.679618, 40.67966, 40.679686, 40.679728, 40.678266, 40.677564, 40.676917, 40.676262, 
40.675584, 40.675287, 40.675445, 40.675539, 40.675637, 40.675766, 40.675753, 40.675885, 40.676033, 40.676455, 40.678172, 40.678739, 40.67877)))"
36081005300,1,5590,893,5590,1,"Census Tract 53, Queens County, New York",36,081,005300,53,Census Tract 53,G5020,S,196497,0,+40.7603485,-073.9292728,B01003_001,"list(list(c(-73.932152, -73.9309, -73.929651, -73.930548, -73.929454, -73.930004, -73.930467, -73.931226, -73.93135, -73.930867, -73.930365, -73.928425, -73.926988, -73.926188, -73.928051, -73.929301, -73.928501, -73.927703, -73.928956, -73.929751, -73.930553, -73.931351, -73.932152, 40.75771, 40.759253, 40.760798, 40.761223, 40.762366, 40.76263, 40.762852, 40.763216, 40.763275, 40.763874, 40.764491, 40.763416, 40.762725, 40.762351, 40.760048, 40.758504, 40.758129, 40.757753, 40.756213, 40.756581, 
40.756959, 40.757334, 40.75771)))"
36081005400,0,6433,786,Inf,3,"Census Tract 54, Queens County, New York",36,081,005400,54,Census Tract 54,G5020,S,416102,0,+40.6787479,-073.8487787,B01003_001,"list(list(c(-73.853924, -73.852677, -73.852257, -73.851188, -73.850991, -73.851318, -73.851639, -73.851979, -73.85087, -73.849764, -73.849216, -73.848634, -73.847868, -73.847476, -73.846334, -73.845198, -73.844827, -73.844724, -73.844724, -73.844724, -73.844928, -73.844631, -73.844545, -73.844473, -73.844383, -73.844353, -73.844173, -73.844126, -73.844055, -73.84385, -73.843636, -73.84366, -73.843837, -73.844212, -73.845154, -73.846082, -73.847001, -73.847914, -73.848824, -73.849736, -73.850648, 
-73.851588, -73.852466, -73.852602, -73.852726, -73.852851, -73.852985, -73.853257, -73.853924, 40.679686, 40.680079, 40.6802, 40.68051, 40.680568, 40.68124, 40.681886, 40.682564, 40.682259, 40.681987, 40.681844, 40.681684, 40.681487, 40.681385, 40.681089, 40.680811, 40.68073, 40.680707, 40.680495, 40.680283, 40.680274, 40.679839, 40.679571, 40.679259, 40.678773, 40.67878, 40.678804, 40.678531, 40.678054, 40.677379, 40.676744, 40.676744, 40.676744, 40.676762, 40.67663, 40.676494, 40.676373, 40.676243, 
40.676114, 40.675984, 40.675851, 40.675715, 40.675584, 40.676262, 40.676917, 40.677564, 40.678266, 40.679728, 40.679686)))"
36081005800,0,6643,998,Inf,9,"Census Tract 58, Queens County, New York",36,081,005800,58,Census Tract 58,G5020,S,590419,0,+40.6735448,-073.8486894,B01003_001,"list(list(c(-73.856871, -73.855551, -73.855078, -73.854596, -73.854375, -73.854108, -73.853614, -73.853213, -73.852482, -73.852466, -73.851588, -73.850648, -73.849736, -73.848824, -73.847914, -73.847001, -73.846082, -73.845154, -73.844212, -73.843837, -73.843643, -73.84341, -73.843356, -73.843303, -73.843296, -73.843329, -73.843397, -73.843356, -73.843308, -73.843277, -73.843077, -73.842912, -73.842726, -73.842572, -73.842714, -73.842886, -73.843056, -73.843211, -73.845825, -73.846901, -73.847414, 
-73.84787, -73.848478, -73.850965, -73.851635, -73.852838, -73.856487, -73.856465, -73.856535, -73.856871, 40.676455, 40.676033, 40.675885, 40.675753, 40.675766, 40.675637, 40.675539, 40.675445, 40.675287, 40.675584, 40.675715, 40.675851, 40.675984, 40.676114, 40.676243, 40.676373, 40.676494, 40.67663, 40.676762, 40.676744, 40.67605, 40.675291, 40.675049, 40.674584, 40.67444, 40.67374, 40.673099, 40.672569, 40.672256, 40.672114, 40.67135, 40.67064, 40.66981, 40.669284, 40.669278, 40.669285, 40.669306, 
40.669319, 40.670144, 40.670473, 40.67063, 40.67078, 40.670917, 40.67172, 40.67193, 40.672279, 40.673377, 40.674719, 40.674989, 40.676455)))"
36081006100,8,5474,805,684.25,2,"Census Tract 61, Queens County, New York",36,081,006100,61,Census Tract 61,G5020,S,195055,0,+40.7620307,-073.9220410,B01003_001,"list(list(c(-73.926188, -73.924253, -73.923457, -73.922663, -73.92188, -73.921081, -73.920283, -73.920197, -73.919484, -73.91909, -73.918966, -73.918686, -73.917888, -73.919799, -73.920597, -73.920975, -73.921129, -73.921396, -73.922195, -73.922996, -73.923788, -73.924588, -73.92538, -73.926188, 40.762351, 40.764725, 40.764348, 40.763966, 40.763574, 40.763199, 40.762823, 40.762783, 40.762449, 40.762263, 40.762204, 40.762072, 40.761695, 40.759349, 40.759725, 40.759901, 40.759974, 40.7601, 40.760475, 
40.760849, 40.761226, 40.7616, 40.76197, 40.762351)))"
36081030904,0,2691,593,Inf,11,"Census Tract 309.04, Queens County, New York",36,081,030904,309.04,Census Tract 309.04,G5020,S,414419,0,+40.7635831,-073.8910547,B01003_001,"list(list(c(-73.897317, -73.897127, -73.897006, -73.896824, -73.896764, -73.896551, -73.896392, -73.896318, -73.896216, -73.896112, -73.895987, -73.895857, -73.895651, -73.8955, -73.895383, -73.895291, -73.8952, -73.895097, -73.895031, -73.894955, -73.894796, -73.894625, -73.894598, -73.894566, -73.8945, -73.894432, -73.894324, -73.894083, -73.89401, -73.89386, -73.893242, -73.892854, -73.892781, -73.892464, -73.892073, -73.891835, -73.89109, -73.891034, -73.891002, -73.890898, -73.89072, -73.890424, 
-73.889949, -73.889399, -73.889186, -73.888773, -73.888739, -73.888514, -73.888342, -73.888365, -73.887731, -73.887675, -73.887552, -73.88709, -73.887064, -73.88673, -73.886397, -73.887327, -73.888257, -73.889186, -73.890113, -73.891054, -73.891975, -73.892899, -73.89324, -73.895085, -73.896024, -73.896941, -73.897051, -73.897204, -73.897345, -73.897317, 40.762021, 40.762291, 40.76244, 40.762687, 40.762774, 40.763082, 40.763269, 40.763347, 40.763434, 40.763518, 40.763611, 40.763702, 40.763836, 40.763953, 
40.764052, 40.764151, 40.76423, 40.764357, 40.764477, 40.764668, 40.765154, 40.765615, 40.765728, 40.765813, 40.76592, 40.766011, 40.766146, 40.76633, 40.766379, 40.766421, 40.766337, 40.766303, 40.7663, 40.766285, 40.76628, 40.76628, 40.766337, 40.766197, 40.766117, 40.765857, 40.765887, 40.765962, 40.766104, 40.766246, 40.766299, 40.766511, 40.766518, 40.766563, 40.766597, 40.76677, 40.766915, 40.766738, 40.76635, 40.765013, 40.764873, 40.763053, 40.761216, 40.761118, 40.761022, 40.760923, 40.760827, 
40.760728, 40.760631, 40.760533, 40.762354, 40.762161, 40.762062, 40.761968, 40.761957, 40.761967, 40.761977, 40.762021)))"
36081043702,0,8641,1289,Inf,2,"Census Tract 437.02, Queens County, New York",36,081,043702,437.02,Census Tract 437.02,G5020,S,175301,0,+40.7381114,-073.8565503,B01003_001,"list(list(c(-73.860072, -73.858975, -73.858439, -73.858236, -73.857952, -73.857702, -73.857309, -73.857051, -73.856454, -73.856382, -73.854526, -73.85328, -73.853129, -73.853392, -73.853717, -73.854072, -73.854215, -73.853734, -73.854003, -73.854181, -73.855085, -73.856318, -73.856656, -73.858059, -73.858693, -73.858771, -73.858866, -73.859042, -73.859387, -73.859731, -73.860072, 40.738373, 40.738698, 40.738855, 40.738923, 40.739159, 40.73936, 40.739681, 40.73989, 40.740363, 40.740422, 40.739825, 
40.739424, 40.739374, 40.738689, 40.738075, 40.73744, 40.737233, 40.737326, 40.737102, 40.736954, 40.736801, 40.736507, 40.73641, 40.735991, 40.735808, 40.735785, 40.735939, 40.736384, 40.737043, 40.737711, 40.738373)))"
36081044301,0,3658,941,Inf,3,"Census Tract 443.01, Queens County, New York",36,081,044301,443.01,Census Tract 443.01,G5020,S,133649,0,+40.7407369,-073.8594604,B01003_001,"list(list(c(-73.862666, -73.861187, -73.860452, -73.859449, -73.858878, -73.858658, -73.858323, -73.858101, -73.857768, -73.85754, -73.857097, -73.856454, -73.857051, -73.857309, -73.857702, -73.857952, -73.858236, -73.858439, -73.858975, -73.860072, -73.860734, -73.86117, -73.861855, -73.86241, -73.862666, 40.74341, 40.741985, 40.742428, 40.743036, 40.742485, 40.742272, 40.741939, 40.741735, 40.741406, 40.741193, 40.740825, 40.740363, 40.73989, 40.739681, 40.73936, 40.739159, 40.738923, 40.738855, 
40.738698, 40.738373, 40.739636, 40.740396, 40.741589, 40.74289, 40.74341)))"
36081003400,0,2563,402,Inf,3,"Census Tract 34, Queens County, New York",36,081,003400,34,Census Tract 34,G5020,S,213987,0,+40.6847731,-073.8581871,B01003_001,"list(list(c(-73.866295, -73.865493, -73.865327, -73.864726, -73.864331, -73.86387, -73.863421, -73.863001, -73.862566, -73.862123, -73.861678, -73.861351, -73.860805, -73.860477, -73.859935, -73.859593, -73.859056, -73.858687, -73.8582, -73.857375, -73.856531, -73.855686, -73.85484, -73.853996, -73.853139, -73.85231, -73.851446, -73.850571, -73.850015, -73.849947, -73.850826, -73.85169, -73.852531, -73.853374, -73.85422, -73.855062, -73.855909, -73.856758, -73.857605, -73.858063, -73.85845, -73.859309, 
-73.860188, -73.861067, -73.861945, -73.862824, -73.863704, -73.864101, -73.864449, -73.864994, -73.866027, -73.866074, -73.866199, -73.866295, 40.683189, 40.683416, 40.683463, 40.683635, 40.683747, 40.683878, 40.684005, 40.684124, 40.684249, 40.684375, 40.684496, 40.684588, 40.684741, 40.684843, 40.684996, 40.685094, 40.68524, 40.685349, 40.685484, 40.685723, 40.685963, 40.686206, 40.686446, 40.686686, 40.686929, 40.687166, 40.687411, 40.687661, 40.686537, 40.6864, 40.686155, 40.685902, 40.685665, 
40.685424, 40.685182, 40.684943, 40.684702, 40.684461, 40.684219, 40.684084, 40.683982, 40.683735, 40.683486, 40.683235, 40.682986, 40.682736, 40.682485, 40.682373, 40.682278, 40.682129, 40.681918, 40.682144, 40.682736, 40.683189)))"
36081003900,0,1363,362,Inf,5,"Census Tract 39, Queens County, New York",36,081,003900,39,Census Tract 39,G5020,S,146970,0,+40.7627994,-073.9409316,B01003_001,"list(list(c(-73.943304, -73.942472, -73.94139, -73.940272, -73.9397, -73.93859, -73.938461, -73.937635, -73.938603, -73.939717, -73.940796, -73.941627, -73.942456, -73.943296, -73.944167, -73.943304, 40.760658, 40.761994, 40.763734, 40.76553, 40.766411, 40.766817, 40.766768, 40.766475, 40.764921, 40.76313, 40.761391, 40.760056, 40.758683, 40.758984, 40.759308, 40.760658)))"
36081003600,0,3811,732,Inf,NA,"Census Tract 36, Queens County, New York",36,081,003600,36,Census Tract 36,G5020,S,180006,0,+40.6837714,-073.8568176,B01003_001,"list(list(c(-73.864101, -73.863704, -73.862824, -73.861945, -73.861067, -73.860188, -73.859309, -73.85845, -73.858063, -73.857605, -73.856758, -73.855909, -73.855062, -73.85422, -73.853374, -73.852531, -73.85169, -73.850826, -73.849947, -73.849369, -73.850248, -73.851111, -73.851955, -73.852801, -73.85365, -73.854492, -73.855336, -73.855599, -73.856174, -73.856725, -73.857026, -73.857804, -73.857867, -73.858727, -73.859607, -73.860486, -73.861364, -73.862243, -73.863118, -73.863787, -73.864101, 40.682373, 
40.682485, 40.682736, 40.682986, 40.683235, 40.683486, 40.683735, 40.683982, 40.684084, 40.684219, 40.684461, 40.684702, 40.684943, 40.685182, 40.685424, 40.685665, 40.685902, 40.686155, 40.6864, 40.685227, 40.684977, 40.684734, 40.684492, 40.684253, 40.684012, 40.68377, 40.683528, 40.683453, 40.683289, 40.683123, 40.683035, 40.682827, 40.682805, 40.682553, 40.682303, 40.682052, 40.681803, 40.681553, 40.681295, 40.681114, 40.682373)))"
36081003700,0,0,13,NA,16,"Census Tract 37, Queens County, New York",36,081,003700,37,Census Tract 37,G5020,S,386629,14591,+40.7624148,-073.9434494,B01003_001,"list(list(c(-73.950766, -73.950735, -73.950713, -73.950663, -73.94915, -73.948445, -73.947832, -73.945964, -73.945806, -73.945705, -73.944715, -73.943503, -73.941585, -73.941312, -73.940463, -73.940351, -73.939836, -73.938204, -73.936404, -73.935323, -73.934956, -73.934887, -73.935023, -73.934905, -73.934527, -73.934246, -73.934294, -73.934464, -73.934474, -73.934599, -73.93469, -73.934832, -73.935019, -73.935227, -73.935771, -73.935821, -73.935932, -73.936184, -73.937093, -73.938361, -73.93859, 
-73.9397, -73.940272, -73.94139, -73.942472, -73.943304, -73.944167, -73.945814, -73.947267, -73.949042, -73.949081, -73.949144, -73.95084, -73.950766, 40.755313, 40.755352, 40.755378, 40.755436, 40.757329, 40.758218, 40.758989, 40.761293, 40.76145, 40.761488, 40.762879, 40.764499, 40.766616, 40.766918, 40.76753, 40.767653, 40.767988, 40.768728, 40.769475, 40.770485, 40.77173, 40.771709, 40.771297, 40.771271, 40.771177, 40.771029, 40.770899, 40.770439, 40.770412, 40.770195, 40.770065, 40.769891, 
40.769701, 40.769526, 40.76905, 40.768631, 40.767784, 40.767692, 40.76736, 40.766911, 40.766817, 40.766411, 40.76553, 40.763734, 40.761994, 40.760658, 40.759308, 40.757799, 40.756474, 40.754601, 40.754555, 40.754485, 40.755219, 40.755313)))"
36081003800,0,2763,433,Inf,1,"Census Tract 38, Queens County, New York",36,081,003800,38,Census Tract 38,G5020,S,176214,0,+40.6847999,-073.8474941,B01003_001,"list(list(c(-73.852801, -73.851955, -73.851111, -73.850248, -73.849369, -73.848489, -73.847608, -73.847101, -73.84698, -73.846871, -73.846748, -73.846173, -73.844919, -73.844171, -73.843327, -73.843098, -73.843003, -73.842175, -73.842231, -73.842476, -73.843352, -73.844215, -73.844918, -73.845926, -73.846036, -73.846151, -73.846265, -73.846784, -73.847662, -73.848543, -73.849422, -73.850284, -73.851129, -73.851979, -73.852801, 40.684253, 40.684492, 40.684734, 40.684977, 40.685227, 40.685475, 40.685722, 
40.685869, 40.685904, 40.685936, 40.685972, 40.686139, 40.686483, 40.686692, 40.686937, 40.687012, 40.687038, 40.685354, 40.685338, 40.685269, 40.68502, 40.684775, 40.684576, 40.684288, 40.684257, 40.684224, 40.684192, 40.684045, 40.683794, 40.683544, 40.683295, 40.683049, 40.682809, 40.682564, 40.684253)))"
36081004001,0,2231,334,Inf,3,"Census Tract 40.01, Queens County, New York",36,081,004001,40.01,Census Tract 40.01,G5020,S,174292,0,+40.6832481,-073.8458743,B01003_001,"list(list(c(-73.851129, -73.850284, -73.849422, -73.848543, -73.847662, -73.846784, -73.846265, -73.846151, -73.846036, -73.845926, -73.844918, -73.844215, -73.843352, -73.842476, -73.842231, -73.842175, -73.841196, -73.841252, -73.841514, -73.84237, -73.843231, -73.844089, -73.844511, -73.84493, -73.845048, -73.845186, -73.845317, -73.845832, -73.846715, -73.847578, -73.847868, -73.848634, -73.849216, -73.849764, -73.85087, -73.851979, -73.851129, 40.682809, 40.683049, 40.683295, 40.683544, 40.683794, 
40.684045, 40.684192, 40.684224, 40.684257, 40.684288, 40.684576, 40.684775, 40.68502, 40.685269, 40.685338, 40.685354, 40.683351, 40.683336, 40.683262, 40.683018, 40.682775, 40.682529, 40.682415, 40.682315, 40.682287, 40.682254, 40.682224, 40.682106, 40.681859, 40.68158, 40.681487, 40.681684, 40.681844, 40.681987, 40.682259, 40.682564, 40.682809)))"
